"user_id","customer_segment","customer_perk"
"508611","Casual web searcher","No perks"
"539962","Bronze","No cancellation fees"
"544391","Silver","Free checked bag"
"618418","Gold","Free hotel meal"
"541262","Silver","Free checked bag"
"512147","Bronze","No cancellation fees"
"644467","Silver","Free checked bag"
"559266","Bronze","No cancellation fees"
"541289","Platinum","1 night free hotel with flight"
"520063","Blue","Exclusive discounts"
"513408","Gold","Free hotel meal"
"537481","Blue","Exclusive discounts"
"532568","Silver","Free checked bag"
"512329","Silver","Free checked bag"
"523612","Gold","Free hotel meal"
"502850","Casual web searcher","No perks"
"527393","Bronze","No cancellation fees"
"569733","Silver","Free checked bag"
"298253","Silver","Free checked bag"
"576962","Silver","Free checked bag"
"512173","Platinum","1 night free hotel with flight"
"629812","Bronze","No cancellation fees"
"607626","Blue","Exclusive discounts"
"513438","Bronze","No cancellation fees"
"566044","Silver","Free checked bag"
"533782","Silver","Free checked bag"
"529704","Bronze","No cancellation fees"
"562192","Gold","Free hotel meal"
"499633","Silver","Free checked bag"
"525722","Silver","Free checked bag"
"657591","Bronze","No cancellation fees"
"617458","Silver","Free checked bag"
"518867","Bronze","No cancellation fees"
"537818","Silver","Free checked bag"
"568105","Silver","Free checked bag"
"577044","Silver","Free checked bag"
"635249","Silver","Free checked bag"
"530365","Blue","Exclusive discounts"
"517415","Blue","Exclusive discounts"
"541672","Bronze","No cancellation fees"
"584875","Platinum","1 night free hotel with flight"
"683976","Blue","Exclusive discounts"
"527564","Silver","Free checked bag"
"609167","Silver","Free checked bag"
"573249","Gold","Free hotel meal"
"538641","Gold","Free hotel meal"
"659162","Platinum","1 night free hotel with flight"
"569788","Blue","Exclusive discounts"
"443305","Bronze","No cancellation fees"
"519897","Casual web searcher","No perks"
"529216","Blue","Exclusive discounts"
"561945","Blue","Exclusive discounts"
"549450","Silver","Free checked bag"
"535441","Silver","Free checked bag"
"623935","Bronze","No cancellation fees"
"521250","Bronze","No cancellation fees"
"528411","Silver","Free checked bag"
"550973","Silver","Free checked bag"
"522152","Silver","Free checked bag"
"590103","Gold","Free hotel meal"
"590468","Blue","Exclusive discounts"
"577208","Bronze","No cancellation fees"
"526668","Silver","Free checked bag"
"576369","Blue","Exclusive discounts"
"574493","Bronze","No cancellation fees"
"450305","Gold","Free hotel meal"
"543816","Casual web searcher","No perks"
"564204","Silver","Free checked bag"
"523273","Blue","Exclusive discounts"
"578088","Gold","Free hotel meal"
"516647","Silver","Free checked bag"
"529678","Bronze","No cancellation fees"
"593350","Platinum","1 night free hotel with flight"
"513090","Silver","Free checked bag"
"530773","Gold","Free hotel meal"
"573493","Silver","Free checked bag"
"486605","Bronze","No cancellation fees"
"512289","Bronze","No cancellation fees"
"532106","Gold","Free hotel meal"
"642578","Silver","Free checked bag"
"533199","Silver","Free checked bag"
"537904","Silver","Free checked bag"
"433905","Blue","Exclusive discounts"
"535177","Gold","Free hotel meal"
"505771","Bronze","No cancellation fees"
"545981","Silver","Free checked bag"
"513397","Silver","Free checked bag"
"543716","Silver","Free checked bag"
"583664","Blue","Exclusive discounts"
"488529","Silver","Free checked bag"
"583134","Blue","Exclusive discounts"
"523700","Bronze","No cancellation fees"
"504669","Blue","Exclusive discounts"
"662750","Casual web searcher","No perks"
"521785","Bronze","No cancellation fees"
"556579","Gold","Free hotel meal"
"529801","Silver","Free checked bag"
"624497","Silver","Free checked bag"
"506186","Silver","Free checked bag"
"512846","Gold","Free hotel meal"
"811077","Bronze","No cancellation fees"
"522441","Silver","Free checked bag"
"520250","Silver","Free checked bag"
"531557","Platinum","1 night free hotel with flight"
"514206","Blue","Exclusive discounts"
"590040","Gold","Free hotel meal"
"514810","Silver","Free checked bag"
"519911","Platinum","1 night free hotel with flight"
"515565","Platinum","1 night free hotel with flight"
"462456","Silver","Free checked bag"
"665505","Gold","Free hotel meal"
"541939","Silver","Free checked bag"
"540252","Bronze","No cancellation fees"
"514113","Blue","Exclusive discounts"
"583016","Bronze","No cancellation fees"
"539493","Casual web searcher","No perks"
"450164","Bronze","No cancellation fees"
"518756","Gold","Free hotel meal"
"531959","Platinum","1 night free hotel with flight"
"549800","Silver","Free checked bag"
"604688","Gold","Free hotel meal"
"589995","Blue","Exclusive discounts"
"534939","Silver","Free checked bag"
"514076","Bronze","No cancellation fees"
"518827","Silver","Free checked bag"
"597662","Casual web searcher","No perks"
"517825","Gold","Free hotel meal"
"510078","Silver","Free checked bag"
"596153","Gold","Free hotel meal"
"534825","Blue","Exclusive discounts"
"543008","Bronze","No cancellation fees"
"531682","Casual web searcher","No perks"
"547150","Gold","Free hotel meal"
"488974","Gold","Free hotel meal"
"537373","Platinum","1 night free hotel with flight"
"521943","Silver","Free checked bag"
"531255","Casual web searcher","No perks"
"651818","Bronze","No cancellation fees"
"430722","Gold","Free hotel meal"
"503418","Silver","Free checked bag"
"516933","Blue","Exclusive discounts"
"630607","Casual web searcher","No perks"
"586124","Bronze","No cancellation fees"
"458688","Bronze","No cancellation fees"
"522943","Blue","Exclusive discounts"
"512099","Silver","Free checked bag"
"568486","Gold","Free hotel meal"
"306165","Casual web searcher","No perks"
"555990","Blue","Exclusive discounts"
"510449","Silver","Free checked bag"
"544513","Gold","Free hotel meal"
"583120","Silver","Free checked bag"
"540029","Gold","Free hotel meal"
"577930","Silver","Free checked bag"
"523395","Gold","Free hotel meal"
"628694","Bronze","No cancellation fees"
"636102","Silver","Free checked bag"
"513638","Platinum","1 night free hotel with flight"
"519596","Bronze","No cancellation fees"
"488099","Casual web searcher","No perks"
"446124","Gold","Free hotel meal"
"527326","Bronze","No cancellation fees"
"630694","Bronze","No cancellation fees"
"546884","Blue","Exclusive discounts"
"565508","Casual web searcher","No perks"
"586644","Gold","Free hotel meal"
"534840","Silver","Free checked bag"
"533327","Gold","Free hotel meal"
"575051","Platinum","1 night free hotel with flight"
"476714","Bronze","No cancellation fees"
"487680","Silver","Free checked bag"
"536490","Silver","Free checked bag"
"524412","Silver","Free checked bag"
"609051","Blue","Exclusive discounts"
"531217","Silver","Free checked bag"
"533755","Bronze","No cancellation fees"
"540226","Casual web searcher","No perks"
"554026","Silver","Free checked bag"
"558204","Silver","Free checked bag"
"560257","Blue","Exclusive discounts"
"598691","Bronze","No cancellation fees"
"495592","Casual web searcher","No perks"
"548587","Bronze","No cancellation fees"
"506990","Casual web searcher","No perks"
"516340","Blue","Exclusive discounts"
"373489","Silver","Free checked bag"
"588313","Bronze","No cancellation fees"
"550022","Casual web searcher","No perks"
"502412","Gold","Free hotel meal"
"534246","Bronze","No cancellation fees"
"508153","Bronze","No cancellation fees"
"543222","Silver","Free checked bag"
"704870","Gold","Free hotel meal"
"505713","Silver","Free checked bag"
"552649","Bronze","No cancellation fees"
"547997","Bronze","No cancellation fees"
"517142","Silver","Free checked bag"
"567651","Silver","Free checked bag"
"511916","Blue","Exclusive discounts"
"515529","Blue","Exclusive discounts"
"550830","Blue","Exclusive discounts"
"532774","Casual web searcher","No perks"
"534445","Silver","Free checked bag"
"511680","Gold","Free hotel meal"
"573011","Platinum","1 night free hotel with flight"
"656873","Silver","Free checked bag"
"512060","Gold","Free hotel meal"
"548672","Silver","Free checked bag"
"603440","Platinum","1 night free hotel with flight"
"621291","Platinum","1 night free hotel with flight"
"514617","Platinum","1 night free hotel with flight"
"727886","Platinum","1 night free hotel with flight"
"431912","Blue","Exclusive discounts"
"596863","Platinum","1 night free hotel with flight"
"547100","Silver","Free checked bag"
"541764","Bronze","No cancellation fees"
"532710","Bronze","No cancellation fees"
"565109","Silver","Free checked bag"
"634130","Gold","Free hotel meal"
"525379","Casual web searcher","No perks"
"554939","Casual web searcher","No perks"
"521070","Platinum","1 night free hotel with flight"
"531994","Bronze","No cancellation fees"
"527154","Bronze","No cancellation fees"
"525806","Blue","Exclusive discounts"
"507505","Blue","Exclusive discounts"
"700666","Blue","Exclusive discounts"
"512305","Blue","Exclusive discounts"
"619362","Bronze","No cancellation fees"
"559473","Silver","Free checked bag"
"528244","Bronze","No cancellation fees"
"526782","Bronze","No cancellation fees"
"631993","Blue","Exclusive discounts"
"543352","Gold","Free hotel meal"
"388767","Blue","Exclusive discounts"
"656422","Bronze","No cancellation fees"
"561326","Bronze","No cancellation fees"
"592079","Casual web searcher","No perks"
"533827","Blue","Exclusive discounts"
"452594","Silver","Free checked bag"
"548040","Bronze","No cancellation fees"
"670971","Bronze","No cancellation fees"
"594644","Gold","Free hotel meal"
"536228","Blue","Exclusive discounts"
"635666","Gold","Free hotel meal"
"605308","Casual web searcher","No perks"
"525034","Blue","Exclusive discounts"
"579804","Silver","Free checked bag"
"561519","Blue","Exclusive discounts"
"527995","Gold","Free hotel meal"
"547453","Silver","Free checked bag"
"544480","Silver","Free checked bag"
"526144","Platinum","1 night free hotel with flight"
"549390","Gold","Free hotel meal"
"522062","Gold","Free hotel meal"
"567589","Blue","Exclusive discounts"
"577216","Silver","Free checked bag"
"662596","Blue","Exclusive discounts"
"549515","Platinum","1 night free hotel with flight"
"541752","Silver","Free checked bag"
"523077","Gold","Free hotel meal"
"581901","Silver","Free checked bag"
"549482","Platinum","1 night free hotel with flight"
"552861","Bronze","No cancellation fees"
"511589","Blue","Exclusive discounts"
"617964","Blue","Exclusive discounts"
"472713","Silver","Free checked bag"
"535795","Gold","Free hotel meal"
"567943","Casual web searcher","No perks"
"530277","Platinum","1 night free hotel with flight"
"608343","Blue","Exclusive discounts"
"575868","Blue","Exclusive discounts"
"533932","Silver","Free checked bag"
"553017","Platinum","1 night free hotel with flight"
"512631","Bronze","No cancellation fees"
"512693","Gold","Free hotel meal"
"592403","Gold","Free hotel meal"
"588582","Bronze","No cancellation fees"
"514893","Blue","Exclusive discounts"
"489575","Silver","Free checked bag"
"508713","Silver","Free checked bag"
"526858","Casual web searcher","No perks"
"568371","Bronze","No cancellation fees"
"514318","Gold","Free hotel meal"
"576541","Silver","Free checked bag"
"535495","Gold","Free hotel meal"
"538522","Bronze","No cancellation fees"
"681050","Blue","Exclusive discounts"
"529781","Silver","Free checked bag"
"456226","Silver","Free checked bag"
"612685","Bronze","No cancellation fees"
"541168","Gold","Free hotel meal"
"525447","Platinum","1 night free hotel with flight"
"666049","Bronze","No cancellation fees"
"597498","Silver","Free checked bag"
"540605","Bronze","No cancellation fees"
"551978","Silver","Free checked bag"
"541047","Bronze","No cancellation fees"
"513093","Silver","Free checked bag"
"599651","Casual web searcher","No perks"
"526297","Silver","Free checked bag"
"504473","Bronze","No cancellation fees"
"492497","Blue","Exclusive discounts"
"484342","Bronze","No cancellation fees"
"528500","Bronze","No cancellation fees"
"404879","Silver","Free checked bag"
"585768","Blue","Exclusive discounts"
"585986","Bronze","No cancellation fees"
"521884","Blue","Exclusive discounts"
"602478","Blue","Exclusive discounts"
"510490","Blue","Exclusive discounts"
"521708","Silver","Free checked bag"
"528164","Silver","Free checked bag"
"545070","Gold","Free hotel meal"
"639168","Blue","Exclusive discounts"
"205044","Platinum","1 night free hotel with flight"
"516105","Gold","Free hotel meal"
"459645","Bronze","No cancellation fees"
"564430","Platinum","1 night free hotel with flight"
"541967","Silver","Free checked bag"
"600265","Bronze","No cancellation fees"
"510719","Blue","Exclusive discounts"
"629647","Bronze","No cancellation fees"
"542189","Blue","Exclusive discounts"
"517894","Gold","Free hotel meal"
"681720","Silver","Free checked bag"
"594240","Bronze","No cancellation fees"
"539656","Blue","Exclusive discounts"
"560478","Silver","Free checked bag"
"543497","Bronze","No cancellation fees"
"522873","Blue","Exclusive discounts"
"535047","Platinum","1 night free hotel with flight"
"542850","Gold","Free hotel meal"
"567172","Blue","Exclusive discounts"
"492999","Bronze","No cancellation fees"
"684543","Bronze","No cancellation fees"
"590163","Bronze","No cancellation fees"
"545115","Bronze","No cancellation fees"
"583335","Bronze","No cancellation fees"
"523338","Silver","Free checked bag"
"535051","Gold","Free hotel meal"
"627041","Bronze","No cancellation fees"
"545089","Bronze","No cancellation fees"
"538134","Gold","Free hotel meal"
"524080","Bronze","No cancellation fees"
"509069","Silver","Free checked bag"
"525864","Bronze","No cancellation fees"
"577386","Bronze","No cancellation fees"
"546964","Bronze","No cancellation fees"
"528567","Platinum","1 night free hotel with flight"
"513787","Bronze","No cancellation fees"
"614918","Gold","Free hotel meal"
"527782","Gold","Free hotel meal"
"507273","Gold","Free hotel meal"
"531475","Casual web searcher","No perks"
"526901","Silver","Free checked bag"
"563253","Gold","Free hotel meal"
"536656","Silver","Free checked bag"
"516039","Casual web searcher","No perks"
"567563","Silver","Free checked bag"
"491241","Gold","Free hotel meal"
"527585","Platinum","1 night free hotel with flight"
"532390","Silver","Free checked bag"
"541034","Blue","Exclusive discounts"
"533378","Silver","Free checked bag"
"290123","Platinum","1 night free hotel with flight"
"524098","Casual web searcher","No perks"
"529737","Casual web searcher","No perks"
"514638","Platinum","1 night free hotel with flight"
"608296","Gold","Free hotel meal"
"511140","Bronze","No cancellation fees"
"556052","Silver","Free checked bag"
"585583","Bronze","No cancellation fees"
"678536","Blue","Exclusive discounts"
"458479","Gold","Free hotel meal"
"534948","Platinum","1 night free hotel with flight"
"562894","Bronze","No cancellation fees"
"620394","Silver","Free checked bag"
"452532","Gold","Free hotel meal"
"538680","Silver","Free checked bag"
"560672","Gold","Free hotel meal"
"607949","Blue","Exclusive discounts"
"476081","Gold","Free hotel meal"
"507728","Blue","Exclusive discounts"
"380757","Silver","Free checked bag"
"577287","Gold","Free hotel meal"
"635442","Gold","Free hotel meal"
"584034","Silver","Free checked bag"
"615881","Casual web searcher","No perks"
"657343","Blue","Exclusive discounts"
"563882","Platinum","1 night free hotel with flight"
"538788","Blue","Exclusive discounts"
"542874","Bronze","No cancellation fees"
"515274","Silver","Free checked bag"
"587802","Blue","Exclusive discounts"
"555250","Blue","Exclusive discounts"
"544163","Platinum","1 night free hotel with flight"
"118043","Platinum","1 night free hotel with flight"
"511223","Bronze","No cancellation fees"
"549116","Bronze","No cancellation fees"
"534360","Silver","Free checked bag"
"568385","Silver","Free checked bag"
"510379","Blue","Exclusive discounts"
"516150","Blue","Exclusive discounts"
"531006","Bronze","No cancellation fees"
"777366","Bronze","No cancellation fees"
"510070","Platinum","1 night free hotel with flight"
"605878","Blue","Exclusive discounts"
"540698","Silver","Free checked bag"
"536652","Gold","Free hotel meal"
"588370","Gold","Free hotel meal"
"566682","Gold","Free hotel meal"
"676707","Blue","Exclusive discounts"
"516006","Silver","Free checked bag"
"558294","Gold","Free hotel meal"
"516763","Blue","Exclusive discounts"
"552363","Bronze","No cancellation fees"
"571757","Casual web searcher","No perks"
"510112","Blue","Exclusive discounts"
"521343","Bronze","No cancellation fees"
"174997","Bronze","No cancellation fees"
"513441","Blue","Exclusive discounts"
"572591","Bronze","No cancellation fees"
"530329","Bronze","No cancellation fees"
"594449","Casual web searcher","No perks"
"525734","Blue","Exclusive discounts"
"580622","Casual web searcher","No perks"
"550017","Platinum","1 night free hotel with flight"
"742639","Bronze","No cancellation fees"
"505066","Blue","Exclusive discounts"
"527857","Blue","Exclusive discounts"
"657629","Silver","Free checked bag"
"551448","Silver","Free checked bag"
"518422","Blue","Exclusive discounts"
"610280","Blue","Exclusive discounts"
"590227","Bronze","No cancellation fees"
"527046","Bronze","No cancellation fees"
"598075","Gold","Free hotel meal"
"517119","Gold","Free hotel meal"
"374341","Gold","Free hotel meal"
"511142","Silver","Free checked bag"
"571610","Blue","Exclusive discounts"
"574116","Blue","Exclusive discounts"
"435596","Bronze","No cancellation fees"
"598945","Bronze","No cancellation fees"
"519626","Gold","Free hotel meal"
"535682","Casual web searcher","No perks"
"528421","Platinum","1 night free hotel with flight"
"517735","Bronze","No cancellation fees"
"538432","Silver","Free checked bag"
"531807","Silver","Free checked bag"
"537400","Blue","Exclusive discounts"
"518998","Bronze","No cancellation fees"
"520558","Blue","Exclusive discounts"
"515423","Blue","Exclusive discounts"
"531009","Platinum","1 night free hotel with flight"
"548006","Silver","Free checked bag"
"584030","Gold","Free hotel meal"
"519943","Casual web searcher","No perks"
"574409","Bronze","No cancellation fees"
"509098","Blue","Exclusive discounts"
"595087","Platinum","1 night free hotel with flight"
"425653","Casual web searcher","No perks"
"497108","Bronze","No cancellation fees"
"487453","Platinum","1 night free hotel with flight"
"492614","Casual web searcher","No perks"
"512402","Blue","Exclusive discounts"
"596349","Blue","Exclusive discounts"
"684510","Gold","Free hotel meal"
"550077","Bronze","No cancellation fees"
"485891","Blue","Exclusive discounts"
"584549","Silver","Free checked bag"
"536641","Gold","Free hotel meal"
"548109","Silver","Free checked bag"
"572106","Blue","Exclusive discounts"
"487036","Bronze","No cancellation fees"
"671975","Bronze","No cancellation fees"
"531471","Silver","Free checked bag"
"609838","Blue","Exclusive discounts"
"741190","Casual web searcher","No perks"
"609230","Bronze","No cancellation fees"
"563853","Gold","Free hotel meal"
"555151","Silver","Free checked bag"
"538814","Blue","Exclusive discounts"
"539317","Bronze","No cancellation fees"
"474278","Casual web searcher","No perks"
"500288","Casual web searcher","No perks"
"488865","Silver","Free checked bag"
"626249","Casual web searcher","No perks"
"551729","Bronze","No cancellation fees"
"523877","Silver","Free checked bag"
"571639","Blue","Exclusive discounts"
"435231","Blue","Exclusive discounts"
"526905","Gold","Free hotel meal"
"594503","Blue","Exclusive discounts"
"528580","Platinum","1 night free hotel with flight"
"669329","Gold","Free hotel meal"
"574419","Blue","Exclusive discounts"
"557794","Silver","Free checked bag"
"535737","Casual web searcher","No perks"
"592082","Bronze","No cancellation fees"
"503773","Casual web searcher","No perks"
"579230","Bronze","No cancellation fees"
"531020","Silver","Free checked bag"
"574150","Bronze","No cancellation fees"
"669356","Bronze","No cancellation fees"
"414128","Platinum","1 night free hotel with flight"
"554885","Gold","Free hotel meal"
"516368","Silver","Free checked bag"
"545748","Bronze","No cancellation fees"
"534703","Bronze","No cancellation fees"
"577089","Silver","Free checked bag"
"504081","Blue","Exclusive discounts"
"582995","Silver","Free checked bag"
"565514","Bronze","No cancellation fees"
"531562","Blue","Exclusive discounts"
"591381","Bronze","No cancellation fees"
"569472","Bronze","No cancellation fees"
"524214","Blue","Exclusive discounts"
"519548","Casual web searcher","No perks"
"553139","Platinum","1 night free hotel with flight"
"553456","Bronze","No cancellation fees"
"615922","Blue","Exclusive discounts"
"552573","Silver","Free checked bag"
"616461","Bronze","No cancellation fees"
"570750","Bronze","No cancellation fees"
"508857","Silver","Free checked bag"
"605494","Gold","Free hotel meal"
"569203","Bronze","No cancellation fees"
"549580","Platinum","1 night free hotel with flight"
"533251","Blue","Exclusive discounts"
"548872","Blue","Exclusive discounts"
"517356","Bronze","No cancellation fees"
"563315","Blue","Exclusive discounts"
"579547","Bronze","No cancellation fees"
"585250","Casual web searcher","No perks"
"643469","Silver","Free checked bag"
"598233","Gold","Free hotel meal"
"555784","Bronze","No cancellation fees"
"540413","Bronze","No cancellation fees"
"514980","Platinum","1 night free hotel with flight"
"521295","Blue","Exclusive discounts"
"479785","Casual web searcher","No perks"
"582729","Casual web searcher","No perks"
"542303","Bronze","No cancellation fees"
"525996","Silver","Free checked bag"
"512009","Bronze","No cancellation fees"
"488314","Silver","Free checked bag"
"528936","Casual web searcher","No perks"
"550627","Blue","Exclusive discounts"
"498665","Gold","Free hotel meal"
"549251","Bronze","No cancellation fees"
"516579","Silver","Free checked bag"
"527001","Blue","Exclusive discounts"
"545010","Bronze","No cancellation fees"
"521201","Blue","Exclusive discounts"
"525176","Bronze","No cancellation fees"
"560511","Silver","Free checked bag"
"506013","Bronze","No cancellation fees"
"526727","Silver","Free checked bag"
"577638","Silver","Free checked bag"
"548422","Platinum","1 night free hotel with flight"
"540180","Platinum","1 night free hotel with flight"
"529424","Silver","Free checked bag"
"513568","Blue","Exclusive discounts"
"489730","Gold","Free hotel meal"
"490629","Silver","Free checked bag"
"516583","Casual web searcher","No perks"
"563711","Gold","Free hotel meal"
"512945","Silver","Free checked bag"
"562576","Silver","Free checked bag"
"585248","Bronze","No cancellation fees"
"536672","Silver","Free checked bag"
"549623","Bronze","No cancellation fees"
"541249","Silver","Free checked bag"
"545652","Silver","Free checked bag"
"517324","Bronze","No cancellation fees"
"531844","Blue","Exclusive discounts"
"581111","Gold","Free hotel meal"
"578872","Blue","Exclusive discounts"
"581365","Silver","Free checked bag"
"485536","Casual web searcher","No perks"
"665892","Silver","Free checked bag"
"518639","Bronze","No cancellation fees"
"559465","Casual web searcher","No perks"
"630176","Bronze","No cancellation fees"
"511726","Blue","Exclusive discounts"
"536964","Bronze","No cancellation fees"
"582482","Bronze","No cancellation fees"
"483224","Blue","Exclusive discounts"
"541906","Platinum","1 night free hotel with flight"
"554444","Gold","Free hotel meal"
"560175","Bronze","No cancellation fees"
"619983","Blue","Exclusive discounts"
"529689","Platinum","1 night free hotel with flight"
"565460","Silver","Free checked bag"
"527470","Blue","Exclusive discounts"
"542366","Gold","Free hotel meal"
"508866","Platinum","1 night free hotel with flight"
"527253","Silver","Free checked bag"
"595527","Platinum","1 night free hotel with flight"
"521009","Blue","Exclusive discounts"
"568182","Bronze","No cancellation fees"
"630039","Bronze","No cancellation fees"
"513800","Casual web searcher","No perks"
"543952","Silver","Free checked bag"
"563598","Blue","Exclusive discounts"
"746934","Casual web searcher","No perks"
"599311","Gold","Free hotel meal"
"182191","Casual web searcher","No perks"
"551847","Blue","Exclusive discounts"
"544444","Bronze","No cancellation fees"
"502063","Blue","Exclusive discounts"
"541901","Silver","Free checked bag"
"506347","Casual web searcher","No perks"
"485785","Gold","Free hotel meal"
"533490","Silver","Free checked bag"
"549313","Bronze","No cancellation fees"
"559071","Silver","Free checked bag"
"527232","Bronze","No cancellation fees"
"547693","Gold","Free hotel meal"
"510048","Silver","Free checked bag"
"544254","Platinum","1 night free hotel with flight"
"596820","Bronze","No cancellation fees"
"580626","Silver","Free checked bag"
"554079","Gold","Free hotel meal"
"552732","Bronze","No cancellation fees"
"545551","Gold","Free hotel meal"
"546131","Platinum","1 night free hotel with flight"
"566424","Bronze","No cancellation fees"
"523746","Bronze","No cancellation fees"
"559441","Blue","Exclusive discounts"
"557298","Blue","Exclusive discounts"
"589311","Silver","Free checked bag"
"642679","Platinum","1 night free hotel with flight"
"572428","Blue","Exclusive discounts"
"562161","Blue","Exclusive discounts"
"686920","Bronze","No cancellation fees"
"745292","Bronze","No cancellation fees"
"426478","Bronze","No cancellation fees"
"569923","Blue","Exclusive discounts"
"529940","Silver","Free checked bag"
"581770","Bronze","No cancellation fees"
"343928","Bronze","No cancellation fees"
"578488","Blue","Exclusive discounts"
"512201","Silver","Free checked bag"
"526102","Platinum","1 night free hotel with flight"
"503918","Casual web searcher","No perks"
"537470","Blue","Exclusive discounts"
"517486","Silver","Free checked bag"
"569243","Bronze","No cancellation fees"
"519014","Gold","Free hotel meal"
"508856","Bronze","No cancellation fees"
"573189","Gold","Free hotel meal"
"504240","Bronze","No cancellation fees"
"528372","Blue","Exclusive discounts"
"573147","Gold","Free hotel meal"
"551908","Casual web searcher","No perks"
"545754","Casual web searcher","No perks"
"528965","Bronze","No cancellation fees"
"549377","Gold","Free hotel meal"
"589884","Gold","Free hotel meal"
"568013","Silver","Free checked bag"
"566338","Bronze","No cancellation fees"
"521152","Platinum","1 night free hotel with flight"
"760793","Gold","Free hotel meal"
"519114","Silver","Free checked bag"
"530379","Bronze","No cancellation fees"
"569832","Bronze","No cancellation fees"
"741902","Blue","Exclusive discounts"
"618780","Silver","Free checked bag"
"585965","Silver","Free checked bag"
"563165","Blue","Exclusive discounts"
"609240","Gold","Free hotel meal"
"539917","Silver","Free checked bag"
"543476","Blue","Exclusive discounts"
"520885","Platinum","1 night free hotel with flight"
"716337","Blue","Exclusive discounts"
"607706","Blue","Exclusive discounts"
"665887","Bronze","No cancellation fees"
"532433","Bronze","No cancellation fees"
"561333","Casual web searcher","No perks"
"483345","Platinum","1 night free hotel with flight"
"590981","Silver","Free checked bag"
"554681","Blue","Exclusive discounts"
"475531","Silver","Free checked bag"
"453168","Gold","Free hotel meal"
"512696","Silver","Free checked bag"
"513322","Silver","Free checked bag"
"589539","Blue","Exclusive discounts"
"566533","Bronze","No cancellation fees"
"533204","Casual web searcher","No perks"
"543668","Silver","Free checked bag"
"545805","Platinum","1 night free hotel with flight"
"562275","Gold","Free hotel meal"
"555499","Gold","Free hotel meal"
"548488","Silver","Free checked bag"
"536594","Blue","Exclusive discounts"
"554217","Bronze","No cancellation fees"
"644438","Casual web searcher","No perks"
"549281","Platinum","1 night free hotel with flight"
"636874","Silver","Free checked bag"
"513659","Gold","Free hotel meal"
"629803","Silver","Free checked bag"
"549190","Bronze","No cancellation fees"
"509919","Gold","Free hotel meal"
"550579","Platinum","1 night free hotel with flight"
"510700","Silver","Free checked bag"
"590659","Blue","Exclusive discounts"
"593632","Gold","Free hotel meal"
"187212","Silver","Free checked bag"
"609243","Platinum","1 night free hotel with flight"
"510114","Platinum","1 night free hotel with flight"
"567432","Platinum","1 night free hotel with flight"
"607270","Bronze","No cancellation fees"
"497680","Gold","Free hotel meal"
"515478","Bronze","No cancellation fees"
"517212","Bronze","No cancellation fees"
"547266","Silver","Free checked bag"
"513933","Silver","Free checked bag"
"566336","Bronze","No cancellation fees"
"517393","Bronze","No cancellation fees"
"546130","Blue","Exclusive discounts"
"609413","Gold","Free hotel meal"
"534986","Silver","Free checked bag"
"101486","Bronze","No cancellation fees"
"446933","Bronze","No cancellation fees"
"540147","Platinum","1 night free hotel with flight"
"581091","Silver","Free checked bag"
"560279","Casual web searcher","No perks"
"525410","Silver","Free checked bag"
"611251","Silver","Free checked bag"
"528322","Gold","Free hotel meal"
"515205","Silver","Free checked bag"
"604664","Casual web searcher","No perks"
"509061","Gold","Free hotel meal"
"518735","Blue","Exclusive discounts"
"567195","Blue","Exclusive discounts"
"542570","Blue","Exclusive discounts"
"529420","Casual web searcher","No perks"
"596186","Blue","Exclusive discounts"
"534957","Bronze","No cancellation fees"
"570219","Silver","Free checked bag"
"555770","Silver","Free checked bag"
"559758","Blue","Exclusive discounts"
"510558","Silver","Free checked bag"
"587577","Blue","Exclusive discounts"
"581595","Casual web searcher","No perks"
"598832","Blue","Exclusive discounts"
"522171","Silver","Free checked bag"
"540455","Blue","Exclusive discounts"
"563974","Blue","Exclusive discounts"
"596732","Silver","Free checked bag"
"590922","Gold","Free hotel meal"
"497225","Silver","Free checked bag"
"585231","Casual web searcher","No perks"
"572214","Casual web searcher","No perks"
"553559","Blue","Exclusive discounts"
"519709","Silver","Free checked bag"
"556841","Blue","Exclusive discounts"
"586272","Bronze","No cancellation fees"
"504936","Bronze","No cancellation fees"
"556714","Blue","Exclusive discounts"
"125845","Silver","Free checked bag"
"539300","Gold","Free hotel meal"
"668776","Gold","Free hotel meal"
"536066","Bronze","No cancellation fees"
"582586","Casual web searcher","No perks"
"435837","Blue","Exclusive discounts"
"550019","Silver","Free checked bag"
"440655","Gold","Free hotel meal"
"545465","Silver","Free checked bag"
"561837","Blue","Exclusive discounts"
"545344","Gold","Free hotel meal"
"504859","Bronze","No cancellation fees"
"535136","Silver","Free checked bag"
"562148","Silver","Free checked bag"
"554213","Silver","Free checked bag"
"487954","Platinum","1 night free hotel with flight"
"549121","Blue","Exclusive discounts"
"529249","Bronze","No cancellation fees"
"570837","Platinum","1 night free hotel with flight"
"530672","Casual web searcher","No perks"
"567052","Blue","Exclusive discounts"
"508111","Casual web searcher","No perks"
"518092","Gold","Free hotel meal"
"515645","Gold","Free hotel meal"
"565294","Gold","Free hotel meal"
"478533","Blue","Exclusive discounts"
"511910","Blue","Exclusive discounts"
"640867","Silver","Free checked bag"
"490201","Bronze","No cancellation fees"
"509354","Gold","Free hotel meal"
"551211","Casual web searcher","No perks"
"538274","Bronze","No cancellation fees"
"529857","Blue","Exclusive discounts"
"614165","Gold","Free hotel meal"
