"user_id","customer_segment","customer_perk","gender","age_group","traveller_type","num_trips","avg_checked_bags","booking_behaviour","flight_spend_category","hotel_spend_category","travel_frequency","discounted_flight_booking_ratio","discounted_hotel_booking_ratio"
"530543","Silver","Free checked bag","M","Mid","Solo","4","0.75000000000000000000","Medium-term","Mid","Upper Mid","Medium","0.50000000000000000000","0.00000000000000000000"
"530563","Silver","Free checked bag","M","Mid","Family","4","1.00000000000000000000","Medium-term","High","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"530579","Bronze","No cancellation fees","F","Senior","Couple","4","0.25000000000000000000","Last-minute","High","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"530581","Blue","Exclusive discounts","M","Young","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"530585","Silver","Free checked bag","F","Mid","Solo","4","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530592","Platinum","1 night free hotel with flight","F","Young","Couple","4","1.00000000000000000000","Last-minute","Upper Mid","High","Medium","0.00000000000000000000","0.25000000000000000000"
"530599","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"530607","Bronze","No cancellation fees","M","Young","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530625","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530627","Bronze","No cancellation fees","F","Mid","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","1.00000000000000000000"
"530633","Casual web searcher","No perks","M","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"530645","Silver","Free checked bag","F","Mid","Couple","6","0.33333333333333333333","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.16666666666666666667"
"530649","Silver","Free checked bag","F","Senior","Couple","4","1.00000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"530656","Blue","Exclusive discounts","F","Mid","Solo","2","0.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530665","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530666","Bronze","No cancellation fees","F","Young","Solo","2","1.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530667","Platinum","1 night free hotel with flight","F","Mid","Family","5","0.66666666666666666667","Medium-term","High","High","Medium","0.00000000000000000000","0.25000000000000000000"
"530672","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"530673","Casual web searcher","No perks","M","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"530687","Silver","Free checked bag","F","Mid","Family","4","0.50000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.50000000000000000000","0.25000000000000000000"
"530719","Gold","Free hotel meal","F","Mid","Solo","4","0.75000000000000000000","Last-minute","Mid","Mid","Medium","0.50000000000000000000","0.25000000000000000000"
"530720","Silver","Free checked bag","F","Mid","Couple","4","0.75000000000000000000","Long-term","High","Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"530724","Silver","Free checked bag","F","Mid","Solo","6","0.33333333333333333333","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"530739","Blue","Exclusive discounts","F","Young","Solo","1","1.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530743","Silver","Free checked bag","F","Senior","Couple","3","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"530754","Platinum","1 night free hotel with flight","F","Mid","Solo","5","0.75000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"530773","Gold","Free hotel meal","F","Mid","Family","2","0.50000000000000000000","Last-minute","Upper Mid","High","Low","0.00000000000000000000","0.00000000000000000000"
"530775","Silver","Free checked bag","F","Senior","Solo","3","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"530797","Bronze","No cancellation fees","F","Young","Solo","2","0.00000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530801","Gold","Free hotel meal","M","Mid","Solo","3","1.00000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"530810","Silver","Free checked bag","F","Mid","Solo","3","0.33333333333333333333","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530811","Silver","Free checked bag","F","Young","Family","3","1.00000000000000000000","Long-term","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530833","Bronze","No cancellation fees","F","Mid","Solo","2","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"530869","Blue","Exclusive discounts","F","Mid","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"530873","Casual web searcher","No perks","M","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"530881","Gold","Free hotel meal","F","Mid","Solo","4","0.25000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530906","Bronze","No cancellation fees","F","Senior","Solo","1","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","1.00000000000000000000"
"530949","Gold","Free hotel meal","F","Mid","Couple","2","0.50000000000000000000","Medium-term","Upper Mid","High","Low","0.00000000000000000000","0.00000000000000000000"
"530950","Gold","Free hotel meal","F","Mid","Solo","4","0.66666666666666666667","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"530978","Platinum","1 night free hotel with flight","F","Senior","Solo","6","0.80000000000000000000","Last-minute","Upper Mid","Upper Mid","Medium","0.40000000000000000000","0.00000000000000000000"
"531006","Bronze","No cancellation fees","M","Mid","Solo","2","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.50000000000000000000","0.00000000000000000000"
"531009","Platinum","1 night free hotel with flight","M","Senior","Couple","5","0.50000000000000000000","Last-minute","High","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531016","Gold","Free hotel meal","M","Mid","Solo","6","0.50000000000000000000","Last-minute","Mid","High","Medium","0.25000000000000000000","0.16666666666666666667"
"531020","Silver","Free checked bag","M","Mid","Couple","4","0.50000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"531027","Silver","Free checked bag","F","Mid","Family","3","1.3333333333333333","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531031","Gold","Free hotel meal","F","Senior","Couple","2","1.00000000000000000000","Long-term","High","Upper Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531054","Silver","Free checked bag","F","Mid","Couple","4","0.25000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.25000000000000000000","0.33333333333333333333"
"531073","Gold","Free hotel meal","F","Mid","Solo","3","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531094","Bronze","No cancellation fees","F","Young","Couple","3","1.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.66666666666666666667","0.33333333333333333333"
"531109","Silver","Free checked bag","F","Mid","Solo","4","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"531143","Silver","Free checked bag","F","Mid","Couple","4","0.50000000000000000000","Medium-term","High","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"531144","Bronze","No cancellation fees","F","Senior","Family","3","1.00000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.66666666666666666667"
"531158","Silver","Free checked bag","F","Mid","Couple","5","0.80000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"531198","Bronze","No cancellation fees","F","Young","Solo","2","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531204","Gold","Free hotel meal","M","Mid","Solo","3","0.50000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.50000000000000000000","0.00000000000000000000"
"531217","Silver","Free checked bag","F","Senior","Solo","4","0.00000000000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"531253","Platinum","1 night free hotel with flight","F","Senior","Family","5","1.00000000000000000000","Last-minute","High","Upper Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"531255","Casual web searcher","No perks","F","Mid","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531322","Silver","Free checked bag","F","Mid","Solo","4","0.33333333333333333333","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.25000000000000000000"
"531339","Blue","Exclusive discounts","F","Mid","Only flight booking","2","1.00000000000000000000","Long-term","High","Low","Low","0.00000000000000000000",""
"531344","Bronze","No cancellation fees","F","Mid","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531361","Bronze","No cancellation fees","F","Mid","Family","2","0.50000000000000000000","Long-term","High","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531373","Silver","Free checked bag","F","Senior","Solo","3","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531386","Platinum","1 night free hotel with flight","F","Senior","Solo","6","0.40000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531427","Platinum","1 night free hotel with flight","F","Senior","Couple","4","0.50000000000000000000","Long-term","High","High","Medium","0.00000000000000000000","0.00000000000000000000"
"531431","Platinum","1 night free hotel with flight","F","Senior","Couple","6","0.50000000000000000000","Medium-term","High","High","Medium","0.33333333333333333333","0.20000000000000000000"
"531447","Silver","Free checked bag","F","Senior","Solo","5","0.20000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.20000000000000000000","0.00000000000000000000"
"531456","Blue","Exclusive discounts","F","Young","Only hotel booking","2","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"531467","Platinum","1 night free hotel with flight","F","Mid","Couple","4","0.00000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531471","Silver","Free checked bag","F","Mid","Couple","4","1.2500000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531475","Casual web searcher","No perks","M","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531499","Bronze","No cancellation fees","F","Mid","Couple","3","0.66666666666666666667","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531500","Blue","Exclusive discounts","F","Senior","Only hotel booking","1","0","Last-minute","Low","Lower Mid","Low","","0.00000000000000000000"
"531511","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531512","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531557","Platinum","1 night free hotel with flight","F","Mid","Couple","6","0.83333333333333333333","Last-minute","Upper Mid","High","Medium","0.50000000000000000000","0.16666666666666666667"
"531562","Blue","Exclusive discounts","F","Young","Only hotel booking","2","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"531568","Bronze","No cancellation fees","F","Mid","Couple","5","0.25000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.25000000000000000000","0.20000000000000000000"
"531615","Bronze","No cancellation fees","F","Young","Only flight booking","1","0.00000000000000000000","Long-term","Mid","Low","Low","0.00000000000000000000",""
"531620","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531625","Bronze","No cancellation fees","F","Mid","Solo","2","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.50000000000000000000"
"531650","Silver","Free checked bag","F","Mid","Solo","3","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531654","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Long-term","High","Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"531663","Bronze","No cancellation fees","F","Mid","Solo","2","0.50000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.50000000000000000000","0.00000000000000000000"
"531670","Gold","Free hotel meal","F","Senior","Solo","3","0.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"531682","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531735","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531739","Silver","Free checked bag","F","Mid","Couple","4","0.50000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"531744","Gold","Free hotel meal","F","Senior","Solo","5","0.50000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531745","Bronze","No cancellation fees","F","Young","Solo","1","0.00000000000000000000","Long-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531771","Blue","Exclusive discounts","F","Senior","Solo","2","0.50000000000000000000","Last-minute","Mid","Lower Mid","Low","0.50000000000000000000","0.50000000000000000000"
"531777","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531789","Silver","Free checked bag","F","Mid","Solo","3","0.66666666666666666667","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531795","Blue","Exclusive discounts","F","Senior","Solo","1","1.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531803","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531807","Silver","Free checked bag","F","Mid","Solo","3","0.33333333333333333333","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531824","Silver","Free checked bag","F","Mid","Couple","4","0.75000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"531834","Blue","Exclusive discounts","F","Young","Solo","1","1.00000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531844","Blue","Exclusive discounts","F","Young","Solo","1","0.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531847","Bronze","No cancellation fees","F","Senior","Solo","2","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531857","Bronze","No cancellation fees","F","Young","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531868","Silver","Free checked bag","F","Senior","Family","3","0.33333333333333333333","Medium-term","Upper Mid","Mid","Medium","0.33333333333333333333","0.33333333333333333333"
"531884","Silver","Free checked bag","F","Senior","Solo","4","0.33333333333333333333","Medium-term","Mid","High","Medium","0.33333333333333333333","0.00000000000000000000"
"531921","Blue","Exclusive discounts","F","Mid","Solo","2","1.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531926","Blue","Exclusive discounts","F","Young","Only flight booking","2","0.50000000000000000000","Last-minute","High","Low","Low","0.50000000000000000000",""
"531931","Bronze","No cancellation fees","F","Mid","Couple","2","0.50000000000000000000","Medium-term","Upper Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531959","Platinum","1 night free hotel with flight","F","Mid","Couple","4","0.50000000000000000000","Long-term","Upper Mid","High","Medium","0.00000000000000000000","0.00000000000000000000"
"531967","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"531971","Blue","Exclusive discounts","F","Senior","Solo","2","1.00000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531987","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"531989","Bronze","No cancellation fees","F","Senior","Family","3","0.50000000000000000000","Last-minute","High","Mid","Medium","0.50000000000000000000","0.00000000000000000000"
"531994","Bronze","No cancellation fees","F","Mid","Solo","2","0.50000000000000000000","Medium-term","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532063","Silver","Free checked bag","F","Senior","Couple","5","0.20000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"532064","Bronze","No cancellation fees","F","Young","Solo","1","0.00000000000000000000","Long-term","Upper Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532073","Gold","Free hotel meal","F","Mid","Solo","5","0.60000000000000000000","Last-minute","Mid","Mid","Medium","0.20000000000000000000","0.00000000000000000000"
"532101","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","High","Low","","0.00000000000000000000"
"532106","Gold","Free hotel meal","F","Mid","Solo","4","0.66666666666666666667","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532119","Platinum","1 night free hotel with flight","F","Senior","Couple","6","0.16666666666666666667","Last-minute","High","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532159","Bronze","No cancellation fees","F","Young","Solo","2","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.50000000000000000000"
"532215","Silver","Free checked bag","F","Mid","Solo","5","0.75000000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.20000000000000000000"
"532225","Gold","Free hotel meal","F","Senior","Solo","3","1.00000000000000000000","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532233","Bronze","No cancellation fees","M","Mid","Couple","4","0.66666666666666666667","Last-minute","High","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532258","Bronze","No cancellation fees","F","Mid","Family","2","0.50000000000000000000","Medium-term","Mid","Upper Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532259","Platinum","1 night free hotel with flight","M","Senior","Family","5","0.75000000000000000000","Last-minute","Upper Mid","Upper Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"532279","Blue","Exclusive discounts","F","Young","Only hotel booking","1","0","Last-minute","Low","High","Low","","0.00000000000000000000"
"532312","Silver","Free checked bag","F","Mid","Solo","3","1.00000000000000000000","Medium-term","Mid","Lower Mid","Medium","0.33333333333333333333","0.33333333333333333333"
"532329","Bronze","No cancellation fees","F","Young","Solo","2","0.00000000000000000000","Long-term","Lower Mid","High","Low","0.00000000000000000000","0.00000000000000000000"
"532347","Silver","Free checked bag","F","Mid","Solo","3","1.00000000000000000000","Medium-term","Mid","Lower Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532361","Silver","Free checked bag","F","Mid","Solo","4","0.66666666666666666667","Medium-term","Lower Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"532365","Bronze","No cancellation fees","M","Senior","Couple","1","1.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532381","Silver","Free checked bag","F","Senior","Couple","4","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"532387","Gold","Free hotel meal","F","Mid","Solo","3","0.66666666666666666667","Last-minute","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532388","Blue","Exclusive discounts","F","Senior","Solo","2","0.00000000000000000000","Last-minute","Lower Mid","Mid","Low","0.00000000000000000000","1.00000000000000000000"
"532390","Silver","Free checked bag","F","Mid","Family","4","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532410","Silver","Free checked bag","F","Young","Couple","4","0.50000000000000000000","Long-term","Mid","Upper Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"532426","Bronze","No cancellation fees","F","Young","Solo","1","0.00000000000000000000","Long-term","Mid","High","Low","0.00000000000000000000","0.00000000000000000000"
"532432","Blue","Exclusive discounts","F","Senior","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","0.00000000000000000000"
"532433","Bronze","No cancellation fees","F","Mid","Family","3","0.50000000000000000000","Last-minute","Upper Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"532500","Platinum","1 night free hotel with flight","F","Mid","Family","4","0.50000000000000000000","Long-term","High","Upper Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"532519","Silver","Free checked bag","F","Mid","Couple","3","2.0000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532535","Gold","Free hotel meal","F","Mid","Solo","3","0.50000000000000000000","Last-minute","Mid","High","Medium","0.00000000000000000000","0.33333333333333333333"
"532544","Bronze","No cancellation fees","F","Young","Solo","1","0.00000000000000000000","Long-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532568","Silver","Free checked bag","F","Senior","Solo","3","0.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"532607","Silver","Free checked bag","F","Mid","Couple","4","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.25000000000000000000","0.00000000000000000000"
"532622","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"532623","Bronze","No cancellation fees","F","Senior","Solo","2","0.50000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532627","Casual web searcher","No perks","M","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"532637","Blue","Exclusive discounts","M","Young","Only hotel booking","2","0","Last-minute","Low","Upper Mid","Low","","0.00000000000000000000"
"532650","Gold","Free hotel meal","F","Mid","Solo","4","0.33333333333333333333","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532651","Bronze","No cancellation fees","F","Mid","Solo","2","0.00000000000000000000","Medium-term","Lower Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532653","Platinum","1 night free hotel with flight","F","Mid","Couple","4","0.00000000000000000000","Medium-term","High","Upper Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"532656","Blue","Exclusive discounts","F","Mid","Solo","2","1.00000000000000000000","Last-minute","Mid","Lower Mid","Low","0.50000000000000000000","0.00000000000000000000"
"532705","Blue","Exclusive discounts","F","Mid","Solo","2","0.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532710","Bronze","No cancellation fees","M","Young","Solo","1","1.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532711","Blue","Exclusive discounts","F","Young","Solo","2","1.00000000000000000000","Last-minute","Lower Mid","Upper Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532721","Silver","Free checked bag","F","Mid","Couple","3","0.50000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532725","Bronze","No cancellation fees","F","Mid","Solo","1","0.00000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532730","Bronze","No cancellation fees","F","Young","Solo","2","1.00000000000000000000","Medium-term","Lower Mid","Upper Mid","Low","1.00000000000000000000","0.00000000000000000000"
"532742","Gold","Free hotel meal","F","Mid","Solo","3","0.33333333333333333333","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"532748","Silver","Free checked bag","F","Mid","Solo","3","1.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532750","Bronze","No cancellation fees","F","Mid","Couple","2","0.50000000000000000000","Long-term","Upper Mid","Mid","Low","0.50000000000000000000","0.00000000000000000000"
"532774","Casual web searcher","No perks","F","Senior","No traveller","0","0","Last-minute","Low","Low","Low","",""
"532810","Platinum","1 night free hotel with flight","F","Senior","Couple","3","0.66666666666666666667","Medium-term","Upper Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532823","Gold","Free hotel meal","F","Mid","Solo","4","0.66666666666666666667","Last-minute","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"532835","Blue","Exclusive discounts","M","Mid","Solo","2","1.00000000000000000000","Last-minute","Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532843","Silver","Free checked bag","F","Mid","Solo","3","0.00000000000000000000","Medium-term","Mid","Mid","Medium","0.00000000000000000000","0.33333333333333333333"
"532863","Gold","Free hotel meal","M","Senior","Solo","4","0.00000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.33333333333333333333","0.50000000000000000000"
"532866","Silver","Free checked bag","F","Senior","Family","4","1.5000000000000000","Medium-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.50000000000000000000"
"532901","Bronze","No cancellation fees","F","Young","Solo","1","1.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"532905","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"532912","Silver","Free checked bag","F","Mid","Couple","4","1.00000000000000000000","Medium-term","High","Mid","Medium","0.50000000000000000000","0.00000000000000000000"
"532941","Silver","Free checked bag","F","Mid","Couple","4","0.66666666666666666667","Long-term","Upper Mid","Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"532989","Platinum","1 night free hotel with flight","F","Senior","Solo","5","0.50000000000000000000","Medium-term","Upper Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"533048","Blue","Exclusive discounts","M","Mid","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","1.00000000000000000000"
"533093","Blue","Exclusive discounts","F","Young","Solo","2","1.00000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"533117","Bronze","No cancellation fees","F","Senior","Solo","2","0.00000000000000000000","Medium-term","Lower Mid","Lower Mid","Low","0.00000000000000000000","0.00000000000000000000"
"533123","Bronze","No cancellation fees","M","Mid","Solo","2","0.50000000000000000000","Medium-term","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
"533129","Gold","Free hotel meal","F","Mid","Solo","5","0.25000000000000000000","Last-minute","Mid","Mid","Medium","0.25000000000000000000","0.25000000000000000000"
"533155","Platinum","1 night free hotel with flight","F","Mid","Couple","3","1.00000000000000000000","Last-minute","Upper Mid","Upper Mid","Medium","0.33333333333333333333","0.66666666666666666667"
"533187","Blue","Exclusive discounts","F","Senior","Only hotel booking","1","0","Last-minute","Low","Mid","Low","","1.00000000000000000000"
"533199","Silver","Free checked bag","F","Young","Solo","3","0.33333333333333333333","Medium-term","Mid","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"533204","Casual web searcher","No perks","F","Young","No traveller","0","0","Last-minute","Low","Low","Low","",""
"533211","Gold","Free hotel meal","M","Senior","Solo","4","0.50000000000000000000","Last-minute","Mid","Upper Mid","Medium","0.00000000000000000000","0.00000000000000000000"
"533222","Silver","Free checked bag","F","Senior","Solo","3","2.0000000000000000","Medium-term","Mid","High","Medium","0.00000000000000000000","0.33333333333333333333"
"533248","Silver","Free checked bag","F","Mid","Family","3","1.00000000000000000000","Medium-term","High","Mid","Medium","0.33333333333333333333","0.00000000000000000000"
"533251","Blue","Exclusive discounts","F","Mid","Solo","2","0.50000000000000000000","Last-minute","Mid","Mid","Low","0.00000000000000000000","0.00000000000000000000"
